GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
34003,Male,KS,05yrs,2256082,,,,,1302412,,,,,126200,,,,,453739,,,,,371049,,,,,2682,,,,,Bergen County,County
34005,Male,KS,05yrs,1096146,,,,,748660,,,,,192455,,,,,93799,,,,,58628,,,,,2604,,,,,Burlington County,County
34007,Male,KS,05yrs,1222906,,,,,709872,,,,,227672,,,,,210378,,,,,72264,,,,,2720,,,,,Camden County,County
34009,Male,KS,05yrs,227208,,,,,194078,,,,,11603,,,,,18717,,,,,2375,,,,,435,,,,,Cape May County,County
34011,Male,KS,05yrs,388234,,,,,174463,,,,,83982,,,,,121781,,,,,5182,,,,,2826,,,,,Cumberland County,County
34013,Male,KS,05yrs,1913713,24,1.3,0.8,2.0,613620,,,,,726270,,,,,462470,,,,,106880,,,,,4473,,,,,Essex County,County
34015,Male,KS,05yrs,707643,,,,,563902,,,,,74761,,,,,45520,,,,,22132,,,,,1328,,,,,Gloucester County,County
34017,Male,KS,05yrs,1666146,28,1.7,1.1,2.5,507476,,,,,180953,,,,,710821,17,2.7,1.6,4.5,263335,,,,,3561,,,,,Hudson County,County
34019,Male,KS,05yrs,308242,,,,,265500,,,,,8385,,,,,20744,,,,,13329,,,,,284,,,,,Hunterdon County,County
34021,Male,KS,05yrs,899628,,,,,450211,,,,,174986,,,,,169493,,,,,103177,,,,,1761,,,,,Mercer County,County
34023,Male,KS,05yrs,2036374,,,,,886272,,,,,198214,,,,,435434,,,,,512071,,,,,4383,,,,,Middlesex County,County
34025,Male,KS,05yrs,1511898,,,,,1148958,,,,,105147,,,,,170303,,,,,85570,,,,,1920,,,,,Monmouth County,County
34027,Male,KS,05yrs,1211279,,,,,872980,,,,,41528,,,,,166141,,,,,129339,,,,,1291,,,,,Morris County,County
34029,Male,KS,05yrs,1438678,,,,,1221734,,,,,47288,,,,,139967,,,,,28063,,,,,1626,,,,,Ocean County,County
34031,Male,KS,05yrs,1226575,,,,,516581,,,,,122431,,,,,517691,,,,,67501,,,,,2371,,,,,Passaic County,County
34033,Male,KS,05yrs,153960,,,,,115419,,,,,21230,,,,,15139,,,,,1597,,,,,575,,,,,Salem County,County
34035,Male,KS,05yrs,805909,,,,,459806,,,,,76170,,,,,123210,,,,,145571,,,,,1152,,,,,Somerset County,County
34037,Male,KS,05yrs,351511,,,,,306212,,,,,8701,,,,,28765,,,,,7338,,,,,495,,,,,Sussex County,County
34039,Male,KS,05yrs,1350977,,,,,559046,,,,,275873,,,,,441633,,,,,72525,,,,,1900,,,,,Union County,County
34041,Male,KS,05yrs,259023,,,,,212951,,,,,12981,,,,,24818,,,,,7977,,,,,296,,,,,Warren County,County
34001,Both,AllSite,10yrs,2701317,17137,501.8,494.2,509.6,1564474,12704,525.3,515.7,535.0,417845,2270,511.4,490.2,533.3,492212,1280,415.8,391.0,441.5,219995,621,268.8,246.9,292.2,6791,18,187.1,108.5,309.0,Atlantic County,County
34003,Both,AllSite,10yrs,9229836,55824,477.0,473.0,481.0,5487088,42327,516.8,511.7,522.1,523580,2646,458.3,440.7,476.4,1718337,5386,401.7,390.5,413.1,1489359,4442,289.9,281.2,298.8,11472,40,326.8,232.1,448.3,Bergen County,County
34005,Both,AllSite,10yrs,4475338,29706,535.3,529.1,541.5,3122439,23474,549.3,542.1,556.6,772874,4147,510.0,494.3,526.1,336094,1028,491.1,459.1,524.6,233348,673,301.4,278.3,325.9,10583,25,213.6,136.0,320.6,Burlington County,County
34007,Both,AllSite,10yrs,5089356,31288,529.5,523.5,535.5,2998491,22527,545.2,537.8,552.6,978551,5409,560.4,545.3,575.9,807588,2080,418.5,399.3,438.4,293455,917,306.9,286.8,328.1,11271,33,254.8,172.7,363.3,Camden County,County
34009,Both,AllSite,10yrs,945768,8912,568.9,556.2,581.8,820787,8310,567.4,554.0,581.0,45114,274,543.3,479.8,613.1,67648,183,566.7,481.0,661.7,10529,32,288.3,194.3,412.5,1690,,,,,Cape May County,County
34011,Both,AllSite,10yrs,1542313,8943,515.0,504.3,526.0,749581,6299,545.4,531.4,559.7,305971,1340,522.6,493.9,552.6,452754,1128,400.7,376.0,426.5,21820,71,314.2,244.3,398.1,12187,26,167.8,105.4,255.7,Cumberland County,County
34013,Both,AllSite,10yrs,7907048,39367,466.6,462.0,471.4,2567317,17794,494.7,487.2,502.3,3150107,14304,457.4,449.8,465.1,1748873,5344,419.2,407.4,431.3,420460,1233,292.3,275.6,309.8,20291,40,187.8,133.6,256.8,Essex County,County
34015,Both,AllSite,10yrs,2905030,18454,544.6,536.6,552.7,2334683,15887,549.1,540.3,557.9,309649,1593,511.8,486.3,538.4,164700,425,478.5,429.1,531.5,90530,283,329.3,290.5,371.8,5468,,,,,Gloucester County,County
34017,Both,AllSite,10yrs,6601149,25957,406.4,401.4,411.4,1995749,10935,478.7,469.6,488.0,758049,3100,459.0,442.6,475.9,2834681,9275,351.5,344.3,358.8,998504,2129,270.3,258.0,282.9,14166,16,110.6,61.9,182.7,Hudson County,County
34019,Both,AllSite,10yrs,1257574,8011,487.6,476.4,498.9,1096995,7396,489.0,477.2,501.0,31462,114,412.8,337.8,499.8,76133,260,586.0,509.2,670.0,51813,122,234.7,192.2,283.9,1171,,,,,Hunterdon County,County
34021,Both,AllSite,10yrs,3681592,21478,509.8,502.9,516.8,1925004,14654,527.4,518.5,536.5,743758,4032,547.6,530.5,565.2,612664,1477,416.4,392.8,441.0,393000,1041,315.7,295.8,336.5,7166,16,257.4,143.1,423.1,Mercer County,County
34023,Both,AllSite,10yrs,8220803,43270,468.0,463.5,472.5,3779603,29785,524.5,518.3,530.9,802365,3605,485.2,468.7,502.0,1659551,4736,419.2,406.4,432.2,1961653,4411,264.6,256.4,272.9,17631,38,249.4,174.4,345.1,Middlesex County,County
34025,Both,AllSite,10yrs,6247939,42126,532.8,527.5,538.1,4789254,36078,547.0,541.2,553.0,453476,2482,494.3,474.8,514.5,649163,1886,465.2,442.8,488.4,347924,1130,307.1,288.8,326.3,8122,22,212.8,131.2,330.5,Monmouth County,County
34027,Both,AllSite,10yrs,4940802,30521,495.5,489.8,501.2,3636489,25967,515.5,509.0,522.1,165274,855,495.4,461.7,531.0,626072,1851,420.1,399.3,441.7,507751,1426,287.7,272.5,303.6,5216,18,393.1,194.2,690.7,Morris County,County
34029,Both,AllSite,10yrs,5884954,46239,533.5,528.4,538.7,5049268,42661,535.7,530.2,541.2,188941,911,482.2,450.8,515.3,523146,1697,479.6,456.3,503.6,117374,406,293.8,265.4,324.5,6225,17,249.8,138.4,415.6,Ocean County,County
34031,Both,AllSite,10yrs,5035436,25198,457.3,451.5,463.0,2186013,15896,506.8,498.6,515.1,552061,2534,460.4,442.3,479.1,2013000,5478,355.2,345.4,365.3,274157,789,286.3,265.8,308.0,10205,28,281.6,184.4,411.5,Passaic County,County
34033,Both,AllSite,10yrs,641326,4493,540.1,523.9,556.7,488490,3650,528.0,510.3,546.3,91048,631,631.3,581.6,684.2,52497,118,414.1,334.6,505.4,7171,27,344.8,216.8,520.2,2120,,,,,Salem County,County
34035,Both,AllSite,10yrs,3285343,18376,472.3,465.3,479.3,1953089,13956,503.2,494.4,512.0,308510,1446,462.1,437.5,487.7,463490,1222,422.0,395.3,449.8,555846,1466,296.3,280.5,312.7,4408,,,,,Somerset County,County
34037,Both,AllSite,10yrs,1441648,9232,509.8,499.0,520.8,1269866,8567,513.4,502.1,525.0,30919,122,394.9,323.0,478.4,108093,328,437.3,386.4,492.5,30961,93,279.1,223.4,344.9,1809,,,,,Sussex County,County
34039,Both,AllSite,10yrs,5484476,28382,462.3,456.9,467.9,2351051,16437,492.1,484.2,500.0,1181234,5602,449.4,437.5,461.5,1653648,4959,395.3,383.8,407.1,290502,853,295.8,275.6,317.1,8041,17,198.9,113.3,324.4,Union County,County
34041,Both,AllSite,10yrs,1067470,7114,516.2,503.9,528.7,897900,6493,518.9,505.8,532.2,47083,171,439.8,371.3,516.7,89829,288,490.7,430.5,556.4,31388,82,293.8,231.4,367.5,1270,,,,,Warren County,County
34001,Female,AllSite,10yrs,1393002,8406,460.5,450.4,470.8,807284,6252,491.3,478.3,504.6,223153,1107,436.3,410.5,463.3,245196,644,380.4,349.3,413.3,113988,316,257.2,228.4,288.7,3381,,,,,Atlantic County,County
34003,Female,AllSite,10yrs,4761972,28355,450.0,444.6,455.4,2819409,21289,493.3,486.1,500.5,279481,1368,407.5,385.9,430.0,877905,2921,378.3,364.3,392.7,779183,2447,287.0,275.4,298.9,5994,24,376.2,239.3,564.8,Bergen County,County
34005,Female,AllSite,10yrs,2274761,14619,493.4,485.2,501.7,1596266,11620,511.7,502.0,521.6,391329,1989,445.8,426.1,466.2,159409,500,447.1,406.8,490.0,122388,384,310.7,279.8,344.0,5369,,,,,Burlington County,County
34007,Female,AllSite,10yrs,2632161,15838,493.3,485.5,501.3,1543716,11286,511.1,501.2,521.2,523690,2774,498.7,480.0,518.0,405626,1160,420.0,394.6,446.5,153287,501,315.0,287.3,344.6,5842,17,236.6,132.2,393.4,Camden County,County
34009,Female,AllSite,10yrs,484573,4105,506.5,489.4,524.2,424152,3827,504.0,485.9,522.6,21751,121,457.7,376.9,551.1,32004,89,500.5,396.0,622.0,5826,,,,,840,,,,,Cape May County,County
34011,Female,AllSite,10yrs,751989,4254,466.0,451.7,480.6,384415,3001,490.3,471.7,509.6,134865,616,463.9,427.3,502.8,214864,564,388.7,355.6,423.8,11470,40,324.4,230.6,444.5,6375,,,,,Cumberland County,County
34013,Female,AllSite,10yrs,4106170,20175,429.8,423.8,435.9,1312745,9006,472.9,462.6,483.4,1699509,7537,411.0,401.6,420.5,862796,2703,386.7,371.7,402.0,219972,707,300.2,277.8,324.0,11148,24,189.2,120.3,284.9,Essex County,County
34015,Female,AllSite,10yrs,1493690,9127,500.8,490.4,511.5,1197774,7879,510.3,498.8,522.1,163861,771,439.1,408.0,471.9,81375,221,456.5,393.0,526.5,47874,157,316.2,267.6,371.1,2806,,,,,Gloucester County,County
34017,Female,AllSite,10yrs,3322912,13444,382.7,376.2,389.3,979846,5535,460.1,447.6,472.9,398320,1673,421.7,401.4,442.6,1439225,4805,325.0,315.8,334.3,498433,1203,277.9,261.5,295.0,7088,,,,,Hudson County,County
34019,Female,AllSite,10yrs,635663,4067,475.2,460.0,490.9,556278,3741,477.8,461.6,494.5,14790,56,347.7,260.3,456.8,36813,155,574.8,481.1,680.4,27186,72,268.6,205.0,345.9,596,,,,,Hunterdon County,County
34021,Female,AllSite,10yrs,1880403,10625,467.5,458.4,476.7,994506,7218,490.0,478.0,502.3,393634,1950,462.7,442.1,484.0,287767,759,401.5,371.3,433.4,200831,594,331.5,304.2,360.6,3665,,,,,Mercer County,County
34023,Female,AllSite,10yrs,4172505,21861,439.6,433.7,445.6,1932976,14988,498.4,489.8,507.1,419232,1789,419.7,399.9,440.2,831010,2494,392.7,376.7,409.2,980283,2333,264.8,253.7,276.2,9004,,,,,Middlesex County,County
34025,Female,AllSite,10yrs,3209162,21007,496.6,489.6,503.6,2464344,17943,512.4,504.5,520.4,241832,1253,437.5,413.1,462.9,318422,1017,446.5,418.1,476.1,180361,604,298.3,274.3,323.9,4203,,,,,Monmouth County,County
34027,Female,AllSite,10yrs,2517881,15291,467.2,459.6,474.9,1859594,12958,489.5,480.6,498.5,85680,401,411.6,371.5,455.0,308889,1012,404.1,378.1,431.4,260979,788,291.0,270.5,312.7,2739,,,,,Morris County,County
34029,Female,AllSite,10yrs,3052775,23230,501.5,494.5,508.6,2632551,21468,505.3,497.8,512.9,97587,462,447.4,407.0,490.9,255950,889,461.9,431.5,493.7,63668,227,296.1,258.1,338.4,3019,,,,,Ocean County,County
34031,Female,AllSite,10yrs,2586085,12614,422.9,415.4,430.5,1120960,7888,476.1,464.9,487.6,301326,1292,400.4,378.5,423.2,1016774,2819,331.6,319.1,344.5,141713,423,289.3,261.5,319.3,5312,19,349.7,207.1,554.2,Passaic County,County
34033,Female,AllSite,10yrs,328315,2164,495.6,474.0,518.0,250578,1769,488.8,464.9,513.7,48082,299,547.9,485.5,616.2,24669,55,373.1,270.8,498.4,4041,,,,,945,,,,,Salem County,County
34035,Female,AllSite,10yrs,1681261,9412,449.0,439.7,458.4,1004510,7076,480.1,468.2,492.3,162106,728,413.9,383.5,446.3,226871,666,410.5,376.9,446.1,285523,830,304.8,283.6,327.1,2251,,,,,Somerset County,County
34037,Female,AllSite,10yrs,725719,4453,471.2,456.8,485.9,638954,4136,477.5,462.3,493.1,14724,49,324.7,236.8,435.3,54653,173,400.2,338.7,469.1,16512,53,264.4,196.5,350.2,876,,,,,Sussex County,County
34039,Female,AllSite,10yrs,2814827,14487,432.7,425.5,439.9,1203884,8346,471.3,460.6,482.3,636707,2931,402.8,388.1,417.8,817119,2600,378.0,363.2,393.3,152800,455,286.1,259.8,314.5,4317,,,,,Union County,County
34041,Female,AllSite,10yrs,546447,3588,490.6,474.0,507.6,461677,3267,492.9,475.2,511.1,23506,76,366.0,283.8,463.9,44588,168,496.3,420.5,581.2,15964,45,296.1,213.2,401.1,712,,,,,Warren County,County
34001,Male,AllSite,10yrs,1308315,8731,558.2,546.2,570.4,757190,6452,573.3,558.9,588.1,194692,1163,624.3,587.6,662.7,247016,636,465.5,425.2,508.2,106007,305,278.2,245.5,314.0,3410,,,,,Atlantic County,County
34003,Male,AllSite,10yrs,4467864,27469,519.2,513.0,525.5,2667679,21038,555.4,547.6,563.2,244099,1278,543.4,512.8,575.3,840432,2465,445.2,426.3,464.6,710176,1995,296.7,283.2,310.6,5478,16,304.8,166.1,511.6,Bergen County,County
34005,Male,AllSite,10yrs,2200577,15087,595.8,586.2,605.7,1526173,11854,604.1,593.0,615.4,381545,2158,602.9,576.9,629.8,176685,528,553.8,501.4,609.6,110960,289,295.5,259.5,335.0,5214,,,,,Burlington County,County
34007,Male,AllSite,10yrs,2457195,15450,586.4,576.9,596.0,1454775,11241,600.7,589.3,612.3,454861,2635,658.6,632.5,685.5,401962,920,424.1,394.3,455.3,140168,416,298.9,269.8,330.3,5429,16,286.3,159.5,473.3,Camden County,County
34009,Male,AllSite,10yrs,461195,4807,651.0,631.8,670.7,396635,4483,649.7,629.5,670.5,23363,153,663.6,560.2,780.4,35644,94,664.6,525.2,825.3,4703,18,376.4,216.6,608.1,850,,,,,Cape May County,County
34011,Male,AllSite,10yrs,790324,4689,588.8,571.7,606.3,365166,3298,624.8,603.1,647.2,171106,724,615.6,566.9,667.0,237890,564,420.8,383.8,460.3,10350,31,306.6,204.9,440.6,5812,,,,,Cumberland County,County
34013,Male,AllSite,10yrs,3800878,19192,526.6,518.9,534.3,1254572,8788,534.7,523.3,546.3,1450598,6767,535.6,522.3,549.2,886077,2641,473.7,453.9,494.0,200488,526,285.8,260.5,312.8,9143,16,195.2,111.1,317.2,Essex County,County
34015,Male,AllSite,10yrs,1411340,9327,609.7,596.9,622.6,1136909,8008,608.2,594.5,622.1,145788,822,619.3,575.5,665.4,83325,204,508.9,432.3,593.7,42656,126,369.9,301.6,448.1,2662,,,,,Gloucester County,County
34017,Male,AllSite,10yrs,3278237,12513,450.9,442.8,459.2,1015903,5400,518.4,504.3,532.8,359729,1427,532.6,503.5,562.8,1395456,4470,400.7,388.7,413.1,500071,926,267.7,249.0,287.5,7078,,,,,Hudson County,County
34019,Male,AllSite,10yrs,621911,3944,507.8,491.2,524.8,540717,3655,508.2,490.9,526.0,16672,58,496.5,366.8,656.3,39320,105,637.9,501.0,795.8,24627,50,197.3,144.5,263.8,575,,,,,Hunterdon County,County
34021,Male,AllSite,10yrs,1801189,10853,576.6,565.6,587.9,930498,7436,588.1,574.4,602.0,350124,2082,680.8,650.4,712.2,324897,718,448.9,410.5,489.7,192169,447,301.4,272.5,332.4,3501,,,,,Mercer County,County
34023,Male,AllSite,10yrs,4048298,21409,514.0,507.0,521.1,1846627,14797,570.7,561.3,580.3,383133,1816,588.8,559.6,619.1,828541,2242,462.8,441.8,484.5,981370,2078,268.6,256.4,281.2,8627,23,313.2,193.9,477.2,Middlesex County,County
34025,Male,AllSite,10yrs,3038777,21119,587.9,579.7,596.2,2324910,18135,599.6,590.6,608.8,211644,1229,588.0,554.7,622.8,330741,869,507.5,470.3,546.6,167563,526,321.3,293.0,351.5,3919,,,,,Monmouth County,County
34027,Male,AllSite,10yrs,2422921,15230,539.5,530.7,548.3,1776895,13009,557.3,547.5,567.3,79594,454,622.9,562.7,687.6,317183,839,461.3,425.5,499.1,246772,638,286.0,263.2,310.1,2477,,,,,Morris County,County
34029,Male,AllSite,10yrs,2832179,23009,585.3,577.6,593.1,2416717,21193,585.2,577.0,593.4,91354,449,532.6,482.3,586.7,267196,808,511.4,475.0,549.6,53706,179,303.4,258.7,353.7,3206,,,,,Ocean County,County
34031,Male,AllSite,10yrs,2449351,12584,511.3,502.2,520.5,1065053,8008,557.6,545.1,570.3,250735,1242,560.3,527.8,594.1,996226,2659,393.2,377.1,409.8,132444,366,283.7,253.7,316.3,4893,,,,,Passaic County,County
34033,Male,AllSite,10yrs,313011,2329,604.0,579.0,629.9,237912,1881,584.7,557.6,612.8,42966,332,756.3,673.9,846.1,27828,63,483.2,355.5,637.4,3130,,,,,1175,,,,,Salem County,County
34035,Male,AllSite,10yrs,1604082,8964,512.5,501.6,523.6,948579,6880,543.9,530.7,557.5,146404,718,534.8,493.1,579.0,236619,556,449.6,405.7,496.5,270323,636,293.7,269.5,319.3,2157,,,,,Somerset County,County
34037,Male,AllSite,10yrs,715929,4779,562.0,545.2,579.1,630912,4431,562.2,544.8,580.1,16195,73,483.5,363.3,630.3,53440,155,501.3,414.1,599.7,14449,40,301.4,210.3,417.9,933,,,,,Sussex County,County
34039,Male,AllSite,10yrs,2669649,13895,511.3,502.6,520.1,1147167,8091,529.3,517.5,541.4,544527,2671,527.4,506.7,548.6,836529,2359,429.0,410.3,448.2,137702,398,314.5,282.7,348.9,3724,,,,,Union County,County
34041,Male,AllSite,10yrs,521023,3526,555.7,537.0,575.0,436223,3226,557.8,538.1,578.2,23577,95,542.1,425.0,679.7,45241,120,522.7,417.8,643.1,15424,37,282.9,197.7,392.2,558,,,,,Warren County,County
34001,Male,Prostate,10yrs,1308315,2145,126.7,121.3,132.3,757190,1469,119.2,113.1,125.6,194692,399,205.2,184.9,227.1,247016,148,111.2,92.5,132.3,106007,60,51.0,38.0,67.1,3410,,,,,Atlantic County,County
34003,Male,Prostate,10yrs,4467864,7561,134.8,131.7,137.9,2667679,5458,135.0,131.3,138.7,244099,559,227.4,208.3,247.9,840432,760,135.1,125.0,145.7,710176,410,58.3,52.5,64.4,5478,,,,,Bergen County,County
34005,Male,Prostate,10yrs,2200577,4262,157.5,152.7,162.4,1526173,3014,142.2,137.1,147.5,381545,877,232.2,216.7,248.5,176685,164,175.9,147.1,208.2,110960,69,68.2,52.2,87.5,5214,,,,,Burlington County,County
34007,Male,Prostate,10yrs,2457195,4195,149.7,145.0,154.4,1454775,2764,136.8,131.6,142.2,454861,989,237.0,221.8,252.9,401962,234,113.4,98.2,129.9,140168,87,60.1,47.7,74.7,5429,,,,,Camden County,County
34009,Male,Prostate,10yrs,461195,1285,161.3,152.4,170.7,396635,1165,155.1,146.0,164.6,23363,60,266.2,201.6,344.8,35644,23,160.7,98.2,243.9,4703,,,,,850,,,,,Cape May County,County
34011,Male,Prostate,10yrs,790324,1154,139.7,131.6,148.2,365166,726,128.3,119.0,138.3,171106,262,229.4,200.0,261.7,237890,137,110.4,91.6,131.6,10350,,,,,5812,,,,,Cumberland County,County
34013,Male,Prostate,10yrs,3800878,6360,166.9,162.7,171.2,1254572,2454,141.5,135.9,147.4,1450598,2711,207.4,199.3,215.8,886077,757,140.5,129.9,151.6,200488,133,69.3,57.4,82.8,9143,,,,,Essex County,County
34015,Male,Prostate,10yrs,1411340,2448,148.0,142.0,154.2,1136909,1960,137.6,131.3,144.0,145788,316,223.0,197.9,250.3,83325,55,130.4,95.0,173.6,42656,44,110.5,77.9,152.0,2662,,,,,Gloucester County,County
34017,Male,Prostate,10yrs,3278237,3212,115.5,111.4,119.6,1015903,1147,106.3,100.1,112.8,359729,461,174.9,158.4,192.6,1395456,1300,118.1,111.6,124.9,500071,191,61.0,52.2,70.9,7078,,,,,Hudson County,County
34019,Male,Prostate,10yrs,621911,1002,117.2,109.7,125.1,540717,906,113.8,106.2,121.9,16672,28,222.7,145.2,328.3,39320,27,173.5,107.3,260.6,24627,,,,,575,,,,,Hunterdon County,County
34021,Male,Prostate,10yrs,1801189,3176,159.6,154.0,165.4,930498,1953,143.6,137.2,150.3,350124,851,266.5,248.1,285.8,324897,184,133.4,112.3,156.8,192169,110,78.1,63.6,94.8,3501,,,,,Mercer County,County
34023,Male,Prostate,10yrs,4048298,5898,134.2,130.7,137.7,1846627,3658,131.7,127.4,136.1,383133,785,239.2,221.3,258.0,828541,655,137.5,126.3,149.3,981370,517,67.0,61.0,73.3,8627,,,,,Middlesex County,County
34025,Male,Prostate,10yrs,3038777,5901,151.8,147.9,155.9,2324910,4881,147.3,143.0,151.6,211644,469,216.6,196.9,237.7,330741,227,141.0,121.7,162.3,167563,147,88.9,74.4,105.4,3919,,,,,Monmouth County,County
34027,Male,Prostate,10yrs,2422921,4299,142.4,138.1,146.8,1776895,3551,141.3,136.6,146.2,79594,200,268.6,229.8,311.8,317183,236,135.0,116.5,155.5,246772,174,74.5,63.4,86.9,2477,,,,,Morris County,County
34029,Male,Prostate,10yrs,2832179,5347,129.1,125.7,132.7,2416717,4768,124.5,120.9,128.1,91354,177,196.5,167.6,229.0,267196,180,118.4,101.2,137.4,53706,54,85.9,63.6,113.9,3206,,,,,Ocean County,County
34031,Male,Prostate,10yrs,2449351,3644,140.5,135.8,145.2,1065053,2110,137.9,132.0,144.1,250735,440,192.1,173.7,211.9,996226,844,123.9,115.1,133.1,132444,92,65.8,52.3,81.7,4893,,,,,Passaic County,County
34033,Male,Prostate,10yrs,313011,594,143.8,132.2,156.3,237912,434,125.1,113.3,137.9,42966,121,262.4,215.9,316.1,27828,22,170.0,99.2,267.5,3130,,,,,1175,,,,,Salem County,County
34035,Male,Prostate,10yrs,1604082,2531,136.2,130.8,141.8,948579,1830,133.8,127.6,140.3,146404,319,225.9,200.0,254.1,236619,159,139.1,115.0,166.3,270323,138,64.9,53.9,77.2,2157,,,,,Somerset County,County
34037,Male,Prostate,10yrs,715929,1204,125.4,118.0,133.1,630912,1087,122.0,114.5,130.0,16195,26,141.4,91.5,214.1,53440,42,128.9,88.5,180.1,14449,,,,,933,,,,,Sussex County,County
34039,Male,Prostate,10yrs,2669649,4206,146.7,142.2,151.4,1147167,2044,124.8,119.3,130.5,544527,1121,209.3,196.8,222.4,836529,683,128.2,118.1,138.8,137702,102,77.3,62.4,94.8,3724,,,,,Union County,County
34041,Male,Prostate,10yrs,521023,907,129.7,121.2,138.8,436223,804,125.7,116.9,135.0,23577,39,189.6,129.3,268.3,45241,34,139.2,92.0,200.5,15424,,,,,558,,,,,Warren County,County
34001,Female,Breast,10yrs,1393002,2379,132.3,126.9,138.0,807284,1770,145.2,138.0,152.7,223153,309,122.4,108.9,137.2,245196,184,104.0,88.6,121.1,113988,101,78.2,63.2,95.9,3381,,,,,Atlantic County,County
34003,Female,Breast,10yrs,4761972,8633,141.5,138.5,144.7,2819409,6233,153.4,149.4,157.6,279481,468,138.8,126.3,152.2,877905,918,113.0,105.6,120.7,779183,938,104.6,97.9,111.6,5994,,,,,Bergen County,County
34005,Female,Breast,10yrs,2274761,4274,146.2,141.7,150.8,1596266,3353,151.4,146.1,156.9,391329,644,142.6,131.6,154.3,159409,148,125.7,105.5,148.5,122388,108,81.4,66.6,98.6,5369,,,,,Burlington County,County
34007,Female,Breast,10yrs,2632161,4532,143.1,138.9,147.5,1543716,3168,147.9,142.5,153.4,523690,866,154.9,144.5,165.7,405626,319,114.3,101.5,128.2,153287,155,94.2,79.6,110.7,5842,,,,,Camden County,County
34009,Female,Breast,10yrs,484573,1048,133.4,124.5,142.8,424152,969,132.6,123.2,142.6,21751,36,137.4,95.0,193.0,32004,26,150.9,96.7,222.5,5826,,,,,840,,,,,Cape May County,County
34011,Female,Breast,10yrs,751989,1057,117.5,110.3,125.0,384415,755,127.5,118.0,137.7,134865,159,119.8,101.5,140.3,214864,128,88.3,73.1,105.6,11470,,,,,6375,,,,,Cumberland County,County
34013,Female,Breast,10yrs,4106170,6187,133.5,130.1,136.9,1312745,2816,155.6,149.6,161.8,1699509,2254,123.0,117.9,128.3,862796,785,108.6,100.9,116.7,219972,284,115.2,101.9,129.8,11148,,,,,Essex County,County
34015,Female,Breast,10yrs,1493690,2669,145.5,139.9,151.3,1197774,2260,146.2,140.1,152.6,163861,268,149.7,131.9,169.2,81375,63,122.7,92.2,159.5,47874,68,133.8,103.4,170.6,2806,,,,,Gloucester County,County
34017,Female,Breast,10yrs,3322912,3817,110.1,106.6,113.7,979846,1452,127.7,121.0,134.7,398320,491,122.5,111.8,134.0,1439225,1366,92.1,87.2,97.1,498433,452,102.4,92.8,112.6,7088,,,,,Hudson County,County
34019,Female,Breast,10yrs,635663,1313,151.4,142.9,160.3,556278,1220,154.6,145.5,164.2,14790,20,122.8,73.7,194.4,36813,49,179.9,128.8,243.1,27186,19,68.9,39.7,112.1,596,,,,,Hunterdon County,County
34021,Female,Breast,10yrs,1880403,3049,137.3,132.4,142.4,994506,2040,145.6,139.0,152.6,393634,538,127.7,116.9,139.1,287767,214,112.7,97.1,130.0,200831,240,125.9,109.9,143.6,3665,,,,,Mercer County,County
34023,Female,Breast,10yrs,4172505,6341,129.5,126.3,132.8,1932976,4067,143.0,138.3,147.8,419232,635,144.4,133.1,156.5,831010,752,112.2,104.0,120.8,980283,839,91.4,85.1,97.9,9004,,,,,Middlesex County,County
34025,Female,Breast,10yrs,3209162,6165,147.1,143.3,150.9,2464344,5227,151.5,147.2,155.9,241832,385,137.4,123.7,152.3,318422,303,124.6,110.4,140.0,180361,212,100.1,86.8,115.0,4203,,,,,Monmouth County,County
34027,Female,Breast,10yrs,2517881,4781,147.9,143.7,152.3,1859594,3988,154.9,149.8,160.0,85680,125,124.6,103.3,149.2,308889,327,120.6,107.3,135.2,260979,311,109.1,97.1,122.3,2739,,,,,Morris County,County
34029,Female,Breast,10yrs,3052775,5816,131.8,128.1,135.5,2632551,5350,133.1,129.2,137.1,97587,129,126.0,104.9,150.2,255950,238,121.7,106.6,138.3,63668,71,90.5,70.3,115.1,3019,,,,,Ocean County,County
34031,Female,Breast,10yrs,2586085,3748,127.3,123.2,131.6,1120960,2306,145.6,139.3,152.1,301326,414,127.8,115.6,141.0,1016774,823,92.8,86.4,99.5,141713,156,103.6,87.5,121.8,5312,,,,,Passaic County,County
34033,Female,Breast,10yrs,328315,553,129.4,118.4,141.3,250578,442,125.5,113.5,138.6,48082,91,166.5,133.0,206.0,24669,,,,,4041,,,,,945,,,,,Salem County,County
34035,Female,Breast,10yrs,1681261,2946,141.1,135.9,146.4,1004510,2138,149.5,142.8,156.5,162106,265,145.8,128.3,165.1,226871,182,106.1,89.9,124.2,285523,344,117.5,105.1,131.1,2251,,,,,Somerset County,County
34037,Female,Breast,10yrs,725719,1293,136.0,128.3,144.0,638954,1187,136.7,128.6,145.2,14724,16,99.9,56.2,166.1,54653,60,132.5,99.1,173.2,16512,23,113.9,71.4,175.0,876,,,,,Sussex County,County
